name,       target_id,   ra,         dec,         pos_err,      lii,         bii,         bat_redshift,    redshift,    redshift_err,    redshift_type,   redshift_line,   redshift_from,   redshift_ref,       galaxy_redshift
,GRB 090516 ,   352190,09 13 02.62,-11 51 15.4,        ,241.88543, 24.26178,      4.1090,  4.1090,      0.0020,S            ,A            ,O            ,2009GCN..9383....1D,               ,
,GRB 090518 ,   352420,07 59 49.10,+00 45 33.6,     1.4,220.22022, 15.52386,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090519 ,   352648,09 29 07.00,+00 10 49.1,     0.5,233.29615, 34.51146,      3.8500,  3.8500,            ,S            ,A            ,O            ,2009GCN..9409....1T,               ,
,GRB 090520 ,   352671,00 46 28.80,-08 00 00.0,   168.0,119.19059,-70.83572,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090529A,   353540,14 09 52.54,+24 27 32.2,     0.7, 28.71981, 72.16263,      2.6250,  2.6250,            ,S            ,A            ,O            ,2009GCN..9457....1M,               ,
,GRB 090530 ,   353567,11 57 40.50,+26 35 38.4,     0.5,212.42378, 78.00326,            ,  1.2800,      0.1600,P            ,             ,S            ,2011A&A...526A.153K,               ,
,GRB 090823 ,    20109,08 34 42.62,+60 39 02.0,     4.0,155.96986, 35.97518,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090531B,   353728,16 48 17.92,-36 02 03.7,     4.0,347.21691,  5.74565,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090607 ,   354299,12 44 40.25,+44 06 21.0,     3.6,127.08227, 72.96784,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090618 ,   355083,19 35 58.69,+78 21 24.3,     0.7,110.38083, 24.32509,      0.5400,  0.5400,            ,S            ,A            ,O            ,2009GCN..9518....1C,0.54           ,
,GRB 090621A,   355303,00 44 05.12,+61 56 27.9,     1.4,122.06730, -0.91832,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090621B,   355359,20 53 52.96,+69 01 41.4,     4.1,104.30990, 15.28241,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090625B,    20105,00 09 03.46,-65 46 49.3,     1.8,309.78325,-50.78039,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091112 ,   375659,17 11 00.72,-36 43 44.4,    90.0,349.49039,  1.71700,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090628 ,   355942,15 48 12.77,-15 59 04.8,     1.8,353.07927, 29.20059,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090702 ,    20106,11 43 35.39,+11 30 06.5,     5.5,254.09312, 67.68342,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090708 ,   356776,10 18 32.40,+26 36 43.2,   102.0,204.86567, 56.03251,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100203A,   411011,06 24 54.00,+04 47 34.8,   120.0,205.62841, -3.69039,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090709A,   356890,19 19 42.64,+60 43 39.3,     0.4, 91.81217, 20.13351,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090709B,   356912,06 14 01.44,+64 04 26.4,    96.0,150.31586, 20.29495,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090712 ,   357072,04 40 22.56,+22 31 30.0,    96.0,176.71245,-15.67837,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090715A,   357498,10 08 27.60,+10 00 18.0,   156.0,229.03748, 48.00863,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090715B,   357512,16 45 21.67,+44 50 21.0,     1.0, 70.11350, 40.65040,      3.0000,  3.0000,            ,S            ,A            ,O            ,2009GCN..9673....1W,               ,
,GRB 090720A,   357811,13 34 43.33,-10 20 04.9,     0.5,320.03444, 51.09407,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090726 ,   358422,16 34 43.04,+72 53 04.8,     0.5,105.49587, 35.65731,      2.7100,  2.7100,            ,S            ,A            ,O            ,2009GCN..9712....1F,               ,
,GRB 090727 ,   358520,21 03 50.60,+64 55 30.0,        ,101.65445, 11.94792,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090728 ,   358574,01 58 36.60,+41 37 59.6,        ,136.17514,-19.50470,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090807A,   359378,18 14 58.57,+10 15 57.4,     1.4, 38.07984, 12.70919,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090809A,   359530,21 54 43.19,-00 05 01.8,     0.6, 57.98165,-39.71207,      2.7370,  2.7370,      0.0020,S            ,A            ,O            ,2009GCN..9761....1M,               ,
,GRB 090812 ,   359711,23 32 48.55,-10 36 17.0,     0.3, 70.92762,-65.19246,      2.4520,  2.4520,            ,S            ,A            ,O            ,2009GCN..9771....1D,               ,
,GRB 090813 ,   359884,15 03 08.48,+88 34 05.5,     0.3,122.04784, 28.32730,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090814A,   359951,15 58 26.35,+25 37 52.4,     0.5, 41.87156, 48.33488,            ,  2.2000,            ,SL           ,             ,O            ,2009GCN..9797....1J,               ,
,GRB 090814B,    20107,04 19 01.77,+60 35 25.2,     3.9,145.86127,  7.32782,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090815C,   360068,04 17 59.52,-65 56 42.0,   168.0,278.30851,-39.90578,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090817 ,    20108,04 15 51.79,+44 07 43.7,     1.9,157.03039, -4.79588,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090827 ,    20110,01 13 48.24,-50 53 47.0,     4.4,294.29112,-65.85497,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090831C,   361489,07 13 10.63,-25 07 07.2,     1.5,237.75347, -6.73288,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090902B,    20111,17 39 45.41,+27 19 27.1,     0.5, 51.49511, 26.91041,            ,  1.8829,      0.0004,S            ,A            ,O            ,2010ApJ...720.1513K,               ,
,GRB 090904A,   361830,06 43 32.33,+50 12 12.4,        ,165.60571, 19.31203,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090904B,   361831,17 36 44.59,-25 12 46.5,     0.5,  2.11856,  3.64451,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090912 ,   362633,12 32 10.30,+61 29 04.7,     1.4,126.98929, 55.49158,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110426A,    20159,14 44 21.12,-11 09 10.8, 16560.0,342.26418, 42.93203,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090915 ,    20112,15 52 04.84,+15 29 15.8,     0.8, 26.90110, 46.59575,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090916 ,   362818,08 26 19.68,+25 56 27.6,   162.0,197.68767, 31.42901,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090926A,    20113,23 33 36.04,-66 19 26.6,     0.1,314.69472,-48.98834,            ,  2.1062,            ,S            ,A            ,O            ,2009GCN..9942....1M,               ,
,GRB 100713A,    20143,17 00 48.37,+28 23 39.3,     2.4, 49.85137, 35.46894,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090926B,   370791,03 05 13.94,-39 00 22.2,     0.5,244.62978,-59.77413,      1.2400,  1.2400,            ,S            ,B            ,O            ,2009GCN..9947....1F,1.24           ,
,GRB 090927 ,   370846,22 55 53.42,-70 58 49.5,        ,315.41219,-43.23887,      1.3700,  1.3700,            ,S            ,A            ,O            ,2009GCN..9958....1L,               ,
,GRB 090929A,    20114,03 45 58.56,-05 57 07.2,   180.0,193.95953,-43.46768,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 090929B,   371050,07 50 52.84,-00 39 27.2,     1.4,220.42676, 12.88570,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091003 ,    20115,16 46 04.69,+36 37 30.8,     0.3, 59.35507, 40.05551,            ,  0.8969,            ,S            ,E            ,O            ,2009GCN.10031....1C,0.8969         ,
,GRB 091010 ,    20116,19 54 39.74,-22 31 05.0,     1.9, 18.65917,-23.48853,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091109A,   375246,20 37 01.80,-44 09 29.6,     0.6,356.48659,-36.97989,      3.0760,  3.0760,      0.0020,S            ,A            ,O            ,2010GCN.10350....1R,               ,
,GRB 091018 ,   373172,02 08 44.61,-57 32 53.8,     0.6,284.08066,-56.66020,      0.9710,  0.9710,      0.0003,S            ,A            ,O            ,2009GCN.10038....1C,0.971          ,
,GRB 091020 ,   373458,11 42 55.20,+50 58 42.0,     0.5,146.90275, 62.84190,      1.7100,  1.7100,            ,S            ,A            ,O            ,2009GCN.10053....1X,               ,
,GRB 091024 ,   373674,22 36 59.70,+56 53 23.4,     0.5,105.32679, -1.31435,      1.0920,  1.0920,            ,S            ,A            ,O            ,2009GCN.10065....1C,               ,
,GRB 091026 ,   373871,18 26 17.83,-86 06 41.6,     1.5,307.25668,-26.63638,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091029 ,   374210,04 00 42.59,-55 57 20.1,     0.6,266.83249,-45.69289,      2.7520,  2.7520,            ,S            ,A            ,O            ,2009GCN.10100....1C,               ,
,GRB 091102 ,   374598,04 50 27.73,-72 31 10.9,     2.0,284.52829,-34.72077,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091109B,   375409,07 30 56.61,-54 05 22.9,     0.5,265.92850,-16.24729,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091111 ,    20120,09 11 18.00,-45 55 31.7,     3.9,268.16443,  1.55770,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110428A,    20161,00 21 50.44,+64 48 55.6,     2.9,119.78826,  2.12450,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091117A,    20121,02 03 51.84,-16 56 34.8,   162.0,185.36080,-70.40423,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091127 ,   377179,02 26 19.89,-18 57 08.6,     0.5,197.39776,-66.73789,      0.4903,  0.4903,      0.0002,S            ,E            ,O            ,2009GCN.10233....1T,               ,
,GRB 091130B,   377487,13 32 35.59,+34 05 19.6,     1.4, 73.63793, 78.74783,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091202 ,    20123,09 15 19.75,+62 32 59.0,     0.5,152.17630, 40.21335,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100719A,   429357,07 29 16.56,-05 51 25.2,   144.0,222.49804,  5.68017,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091208B,   378559,01 57 34.09,+16 53 22.8,     0.6,144.84619,-43.15040,      1.0633,  1.0633,      0.0003,S            ,A            ,O            ,2009GCN.10272....1P,               ,
,GRB 100206A,   411412,03 08 39.03,+13 09 25.3,     3.3,166.87708,-37.74150,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091221 ,   380311,03 43 11.40,+23 14 28.3,     0.6,166.50429,-24.75555,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 091230 ,    20124,08 51 39.18,-53 53 52.7,     0.5,272.07571, -6.07286,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100103A,    20125,07 29 29.51,-34 29 23.7,     1.7,247.78464, -7.87226,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100111A,   382399,16 28 11.60,+15 33 02.3,     0.5, 31.57985, 38.60355,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100115A,    20126,00 13 28.05,-00 49 32.4,     1.0,102.25208,-62.16317,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100117A,   382941,00 45 04.66,-01 35 41.9,     0.3,119.24846,-64.42122,            ,  0.9150,            ,S            ,E            ,O            ,2011ApJ...730...26F,0.915          ,
,GRB 100205A,   411248,09 25 33.02,+31 44 25.0,     0.5,194.11988, 45.34407,            , 11.0000,      0.0000,PL           ,             ,O            ,2010GCN.10374....1C,               ,
,GRB 110802A,    20175,02 57 49.20,+32 35 34.8,  2477.0,151.62052,-23.14493,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100212A,   412081,23 45 40.23,+49 29 40.7,     1.0,112.09929,-11.98881,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100213A,   412217,23 17 34.04,+43 22 44.5,     2.2,105.38290,-16.27104,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100213B,   412220,08 17 07.94,+43 26 54.9,     0.5,176.92565, 33.33855,            ,  0.6040,            ,S            ,E            ,O            ,2010GCN.10422....1C,0.604          ,
,GRB 100216A,    20127,10 17 03.12,+35 31 26.4,   180.0,188.83548, 56.20760,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100219A,   412982,10 16 48.49,-12 34 00.5,        ,254.52517, 35.38903,            ,  4.6667,      0.0005,S            ,A            ,O            ,2010GCN.10445....1D,               ,
,GRB 100302A,   414592,13 02 03.87,+74 35 24.5,     1.5,121.97445, 42.51835,            ,  4.8130,            ,S            ,A            ,O            ,2010GCN.10466....1C,               ,
,GRB 100331A,    20131,17 24 19.94,-58 56 34.8,   150.0,332.34752,-12.72594,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100305A,   414905,11 13 28.30,+42 24 10.5,     0.5,169.11389, 64.89637,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100316A,   416076,16 47 54.90,+71 49 37.5,     2.2,103.82302, 35.14902,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100316B,   416103,10 53 57.14,-45 28 21.5,     0.5,282.29272, 12.63872,            ,  1.1800,            ,S            ,A            ,O            ,2010GCN.10495....1V,               ,
,GRB 100316C,   416115,02 09 08.94,-67 59 29.2,     1.8,292.29977,-47.50056,            ,  3.5000,            ,PL           ,             ,O            ,2010GCN.10516....1A,               ,
,GRB 100316D,   416135,07 10 30.54,-56 15 20.0,     0.5,266.90253,-19.75932,            ,  0.0590,            ,S            ,E            ,O            ,2010GCN.10512....1V,0.059          ,
,GRB 100322B,    20129,05 05 57.36,+42 41 06.0,   240.0,164.13366,  1.06309,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100324A,    20130,06 34 26.88,-09 44 06.0,   150.0,219.73195, -8.16767,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100413A,   419404,17 44 53.16,+15 50 03.2,     0.6, 40.17996, 21.68927,            ,  3.9000,      1.7000,G            ,             ,O            ,2010GCN.10588....1C,               ,
,GRB 100413B,    20134,23 47 18.34,+51 16 13.4,   120.0,112.81546,-10.33727,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100414A,    20136,12 48 26.96,+08 41 34.9,     0.5,300.59748, 71.55123,            ,  1.3680,            ,S            ,A            ,O            ,2010GCN.10606....1C,               ,
,GRB 100418A,   419797,17 05 27.09,+11 27 42.3,     0.5, 31.46084, 28.66943,            ,  0.6235,            ,S            ,B            ,O            ,2010GCN.10620....1A,0.624          ,
,GRB 100420A,   419932,19 44 30.57,+55 46 10.0,     0.3, 88.36676, 15.19468,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100423A,   420247,09 05 50.22,+21 29 54.3,     0.3,206.20714, 38.70794,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100424A,   420367,13 57 47.43,+01 32 18.9,        ,337.57985, 59.86946,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100425A,   420398,19 56 47.13,-26 25 50.1,        , 14.80650,-25.28603,            ,  1.7550,            ,S            ,A            ,O            ,2010GCN.10684....1G,               ,
,GRB 100427A,    20137,05 56 41.04,-03 27 39.6,   150.0,209.74611,-13.75393,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110420B,   451794,21 20 10.80,-41 16 37.2,   132.0,  0.52910,-44.83480,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100504A,   421124,17 02 17.13,-35 35 14.2,     1.6,349.34500,  3.81095,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100508A,   421386,05 04 58.99,-20 42 41.1,     0.6,221.34518,-32.28888,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100513A,   421814,11 18 26.80,+03 37 40.0,        ,255.49894, 57.66552,            ,  4.7720,            ,S            ,A            ,O            ,2010GCN.10752....1C,4.772          ,
,GRB 110918A,    20186,02 10 09.39,-27 06 19.6,     0.5,217.37833,-72.50160,            ,  0.9840,      0.0010,S            ,A            ,O            ,2011GCN.12375....1D,               ,
,GRB 100514A,   421962,21 55 17.46,+29 09 36.1,     0.3, 82.79449,-19.66628,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100518A,    20138,20 19 09.33,-24 33 16.5,        , 18.63956,-29.45952,            ,  4.0000,      0.5000,P            ,             ,O            ,2010GCN.10782....1A,               ,
,GRB 100522A,   422783,00 27 56.77,+09 24 06.3,     1.4,113.26901,-53.02869,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110903A,    20184,13 08 15.82,+58 58 53.8,     1.6,118.84016, 58.01277,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100526A,   423181,15 23 04.57,+25 37 55.9,     1.7, 39.17947, 56.13338,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100526B,   423184,00 02 56.36,-37 54 46.4,     4.0,343.26886,-75.16665,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100528A,    20139,20 44 33.91,+27 48 23.8,     0.6, 70.82656, -9.22314,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 111126A,         ,18 24 13.68,+51 27 39.6,   180.0, 79.89101, 24.98258,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100606A,   424031,23 22 30.38,-66 14 28.8,     1.4,316.23904,-48.52498,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100614A,   424716,17 33 59.85,+49 14 02.9,     1.7, 75.97602, 32.54785,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100615A,   424733,11 48 49.34,-19 28 52.0,     0.6,283.23935, 40.98399,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110906A,         ,19 47 39.60,-26 13 51.6,    60.0, 14.26170,-23.29257,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100619A,   424998,05 38 29.35,-27 00 20.0,     1.4,231.05628,-27.07814,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100621A,   425151,21 01 13.08,-51 06 22.5,     0.3,347.43778,-40.89617,            ,  0.5420,            ,S            ,E            ,O            ,2010GCN.10876....1M,0.542          ,
,GRB 111211A,    20192,10 12 21.68,+11 12 29.3,     0.3,228.15916, 49.43372,            ,  0.4780,            ,S            ,B            ,O            ,2012GCN..12802...1D,               ,
,GRB 100625A,   425647,01 03 10.91,-39 05 18.4,     1.8,292.09588,-77.79165,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100628A,   426114,15 03 53.47,-31 39 48.6,     4.1,333.34070, 23.27373,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100702A,   426438,16 22 47.29,-56 31 51.9,     3.6,329.10262, -4.81192,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100704A,   426722,08 54 33.96,-24 12 10.1,     1.4,249.33153, 13.20863,            ,  3.6000,      1.2000,P            ,             ,O            ,2010GCN.10940....1C,               ,
,GRB 100724A,   429868,12 58 10.40,-11 06 09.0,        ,305.60054, 51.73435,            ,  1.2880,            ,S            ,A            ,O            ,2010GCN.10971....1T,               ,
,GRB 100724B,    20144,08 16 38.40,+74 25 12.0,  3600.0,140.04394, 31.73973,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100725A,   429954,11 05 55.58,-26 40 13.7,     1.6,275.48896, 30.51873,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100725B,   429969,19 20 08.01,+76 57 23.2,     1.4,108.65350, 24.77998,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100727A,   430094,10 16 42.66,-21 23 26.2,     1.4,261.35701, 28.72364,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100728A,   430151,05 55 02.01,-15 15 20.4,     0.5,220.66144,-19.21851,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101011A,   436094,03 13 10.77,-65 58 54.0,     1.1,283.30386,-45.36962,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100728B,   430172,02 56 13.47,+00 16 52.2,     0.5,175.64445,-49.38002,            ,  2.1060,            ,S            ,A            ,O            ,2010GCN.11317....1F,               ,
,GRB 100802A,   430603,00 09 52.38,+47 45 18.8,     0.4,115.73551,-14.53490,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100805A,   430957,19 59 30.51,+52 37 40.2,     0.4, 86.56779, 11.78691,            ,  1.3000,            ,P            ,             ,S            ,2010GCN.11062....1H,               ,
,GRB 100807A,   431128,03 41 12.43,+67 40 17.4,        ,138.01842,  9.92016,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100814A,   431605,01 29 53.61,-17 59 43.6,     0.6,169.07329,-77.27413,            ,  1.4400,            ,S            ,A            ,O            ,2010GCN.11089....1O,1.44           ,
,GRB 110207A,   444912,00 50 09.60,-10 47 24.0,    78.0,121.81642,-73.65898,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100906A,   433509,01 54 44.12,+55 37 49.3,     0.2,131.83887, -6.14293,            ,  1.7270,            ,S            ,A            ,O            ,2010GCN.11230....1T,               ,
,GRB 100816A,   431764,23 26 57.58,+26 34 42.7,     0.5,100.44898,-32.57854,            ,  0.8035,            ,S            ,B            ,O            ,2010GCN.11123....1T,0.8035         ,
,GRB 100823A,   432420,01 22 49.03,+05 50 06.4,     0.9,137.04992,-56.17409,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100901A,   433065,01 49 03.42,+22 45 30.8,     0.6,139.90603,-38.20661,            ,  1.4080,            ,S            ,A            ,O            ,2010GCN.11164....1C,1.408          ,
,GRB 100902A,   433160,03 14 30.96,+30 58 44.8,     0.5,155.81020,-22.60659,            ,  4.5000,      0.3000,P            ,             ,S            ,2010GCN.11195....1C,               ,
,GRB 100904A,   433273,11 31 37.68,-16 11 06.0,   108.0,276.51537, 42.55601,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100905A,   433442,02 06 12.04,+14 55 46.3,     1.5,148.51906,-44.19625,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100915A,   434178,21 02 46.71,+65 40 22.7,     1.6,102.16576, 12.51549,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100915B,    20148,05 41 34.66,+25 05 41.6,   120.0,182.80047, -2.78009,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100917A,   434360,19 17 00.00,-17 07 12.0,   126.0, 20.26354,-13.23233,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100924A,   434843,00 02 42.26,+07 00 02.8,        ,102.11245,-53.88936,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 100928A,   435160,14 52 08.88,-28 32 31.2,   138.0,332.71717, 27.25785,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101008A,   435903,21 55 30.07,+37 04 01.6,     2.0, 88.16381,-13.65823,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101017A,   436429,19 25 32.56,-35 08 41.4,     0.7,  3.45781,-21.73910,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101023A,   436981,21 11 51.26,-65 23 15.7,     0.6,328.88880,-38.88128,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101024A,   437016,04 26 01.76,-77 15 55.6,     0.5,290.54736,-34.12877,            ,  2.0000,            ,PL           ,             ,O            ,2010GCN.11382....1L,               ,
,GRB 101030A,   437408,11 05 31.68,-16 22 41.1,     0.3,269.27955, 39.47453,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101112A,    20149,19 28 54.86,+39 21 10.7,     0.2, 72.10933, 10.20118,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101114A,    20150,20 12 50.72,+14 01 58.8,     2.8, 55.04860,-10.93640,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101117B,   438675,11 32 00.54,-72 39 45.9,     0.4,297.01901,-10.70916,            ,  3.0000,            ,PL           ,             ,S            ,2010GCN.11420....1H,               ,
,GRB 101129A,    20151,10 23 41.04,-17 38 42.0,   180.0,260.06912, 32.66095,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101213A,   440285,16 05 15.32,+21 53 50.8,     1.4, 37.15855, 45.86715,            ,  0.4140,            ,S            ,E            ,O            ,2011GCN.11544....1C,0.414          ,
,GRB 101219A,   440606,04 58 20.49,-02 32 23.0,     1.7,201.59816,-26.19133,            ,  0.7180,            ,S            ,E            ,O            ,2011GCN.11518....1C,0.718          ,
,GRB 101219B,   440635,00 48 55.35,-34 33 59.5,     0.6,306.92484,-82.54222,            ,  0.5519,            ,S            ,E            ,O            ,2011GCN.11579....1D,0.5519         ,
,GRB 101224A,   440955,19 03 41.78,+45 42 49.5,     3.2, 76.10449, 17.04951,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 101225A,   441015,00 00 47.50,+44 36 02.4,     0.7,113.52168,-17.34371,            ,  0.8740,            ,S            ,E            ,O            ,2013arXiv1302.2352L,               ,
,GRB 110102A,   441454,16 23 31.41,+07 36 49.8,     0.5, 21.92979, 36.23077,            ,  2.5000,            ,PL           ,             ,S            ,2011GCN.11514....1O,               ,
,GRB 110106A,   441664,05 17 13.49,+64 10 24.9,     1.6,147.32928, 14.80356,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110106B,   441676,08 56 37.27,+47 00 10.5,     0.2,172.90750, 40.44959,            ,  0.6180,            ,S            ,E            ,O            ,2011GCN.11538....1C,0.618          ,
,GRB 110107A,    20154,19 59 38.23,+41 54 51.4,     3.0, 77.22168,  6.33969,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110112A,   442039,21 59 43.80,+26 27 25.9,     1.0, 81.68838,-22.35004,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110112B,    20155,00 42 23.76,+64 24 21.6,   156.0,121.95526,  1.55140,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110210A,   445141,00 52 13.63,+07 46 47.1,     1.4,123.27353,-55.09148,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110119A,   442978,23 14 20.61,+05 59 10.5,     0.6, 84.00564,-49.40499,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110128A,   443861,12 55 35.10,+28 03 54.1,        , 78.72551, 88.68785,            ,  2.3390,            ,S            ,A            ,O            ,2011GCN.11607....1S,               ,
,GRB 110201A,   444230,09 10 19.71,+88 36 20.2,     3.5,124.22891, 27.91653,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110205A,   444643,10 58 31.10,+67 31 30.9,     0.2,138.06075, 46.14581,            ,  2.2200,            ,S            ,A            ,O            ,2011GCN.11638....1C,2.22           ,
,GRB 110206A,    20156,06 09 20.04,-58 48 24.9,     0.5,267.59417,-28.31163,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110208A,   445038,01 29 50.86,-20 35 33.5,     0.3,178.30261,-79.06058,            ,        ,            ,             ,             ,             ,                   ,               ,
,GRB 110213A,   445414,02 51 51.39,+49 16 23.5,     0.5,142.28303, -9.02066,            ,  1.4600,            ,S            ,A            ,O            ,2011GCN.11708....1M,               ,
,GRB 110213B,    20157,02 47 01.45,+01 08 46.5,        ,172.13835,-50.34501,            ,  1.0830,            ,S            ,A            ,O            ,2011GCN.11736....1C,               ,
